,train_nll,train_cosmooth_nll,val_nll,val_cosmooth_nll,iter
39,0.2038988471031189,0.11130674928426743,0.20414628088474274,0.11179739236831665,39
40,0.20341697335243225,0.1111333817243576,0.20356535911560059,0.11160244047641754,40
41,0.20294122397899628,0.11093840003013611,0.20311956107616425,0.11136351525783539,41
42,0.20245689153671265,0.11073138564825058,0.2025350034236908,0.11111786216497421,42
43,0.20187199115753174,0.11052849143743515,0.20197531580924988,0.11087767779827118,43
44,0.20152461528778076,0.11035273224115372,0.2015727460384369,0.11065419018268585,44
45,0.20125247538089752,0.1102229580283165,0.20114083588123322,0.11047428846359253,45
46,0.20097540318965912,0.11013682186603546,0.20085902512073517,0.11034311354160309,46
47,0.20080946385860443,0.11007779836654663,0.20053043961524963,0.11023059487342834,47
48,0.200613334774971,0.11001826077699661,0.20027054846286774,0.11012683808803558,48
49,0.20033372938632965,0.10993696749210358,0.20015938580036163,0.11004884541034698,49
50,0.200158953666687,0.10986054688692093,0.20009878277778625,0.10996831953525543,50
51,0.2001066952943802,0.10979097336530685,0.20002129673957825,0.10990612953901291,51
52,0.20005446672439575,0.10973835736513138,0.19995823502540588,0.10988200455904007,52
53,0.19995734095573425,0.10971219837665558,0.1998157799243927,0.1098318099975586,53
54,0.19973275065422058,0.10968945175409317,0.19968150556087494,0.10982728749513626,54
55,0.1994999647140503,0.10968270897865295,0.199479877948761,0.10981850326061249,55
56,0.1992315649986267,0.10966890305280685,0.19919900596141815,0.10981226712465286,56
57,0.19896121323108673,0.10965295135974884,0.19892054796218872,0.10979840159416199,57
58,0.1987583041191101,0.10963024944067001,0.19867730140686035,0.10977931320667267,58
59,0.19849556684494019,0.10960458964109421,0.19845104217529297,0.10975722968578339,59
60,0.19821083545684814,0.10958284884691238,0.19814109802246094,0.109742671251297,60
61,0.19793547689914703,0.10955770313739777,0.1979006826877594,0.10973316431045532,61
62,0.19767341017723083,0.1095409169793129,0.1976529061794281,0.10971495509147644,62
63,0.19753342866897583,0.1095205694437027,0.19752082228660583,0.10969878733158112,63
64,0.19737789034843445,0.10949259996414185,0.19730639457702637,0.1096862256526947,64
65,0.19723549485206604,0.10947024822235107,0.19716468453407288,0.10967131704092026,65
66,0.1970858871936798,0.10944736748933792,0.19700852036476135,0.10965517908334732,66
67,0.19700902700424194,0.10943093150854111,0.1969657838344574,0.10965164005756378,67
68,0.19698530435562134,0.10941310226917267,0.19698753952980042,0.10964688658714294,68
69,0.19692827761173248,0.10940063744783401,0.19700777530670166,0.10964310169219971,69
70,0.1968301683664322,0.10938746482133865,0.19690066576004028,0.10963825136423111,70
71,0.19669032096862793,0.10937424004077911,0.19673007726669312,0.1096268817782402,71
72,0.1966302990913391,0.1093573197722435,0.19665272533893585,0.10961320251226425,72
73,0.1965962052345276,0.10934196412563324,0.19653666019439697,0.10958869755268097,73
74,0.1966046690940857,0.10932891815900803,0.1964961737394333,0.10957033187150955,74
75,0.19659841060638428,0.10931287705898285,0.1964806765317917,0.10955231636762619,75
76,0.19656521081924438,0.10929787904024124,0.19652260839939117,0.1095276027917862,76
77,0.1964515745639801,0.10928066074848175,0.19643744826316833,0.10950016975402832,77
78,0.1963326781988144,0.10926273465156555,0.19628077745437622,0.10948050022125244,78
79,0.19614887237548828,0.10924704372882843,0.19613394141197205,0.10945267230272293,79
80,0.1960832178592682,0.10923896729946136,0.19602331519126892,0.10942644625902176,80
81,0.19604352116584778,0.10923432558774948,0.19596536457538605,0.10941318422555923,81
82,0.1959930658340454,0.10923118144273758,0.19591861963272095,0.1093880906701088,82
83,0.1960589587688446,0.10923200845718384,0.19590327143669128,0.10937908291816711,83
84,0.19599440693855286,0.10921522229909897,0.19585730135440826,0.10936222970485687,84
85,0.19596827030181885,0.1092028021812439,0.19580698013305664,0.10935087502002716,85
86,0.19578348100185394,0.10918473452329636,0.19565832614898682,0.10933554172515869,86
87,0.1957615613937378,0.10917115956544876,0.19562360644340515,0.10933281481266022,87
88,0.19588878750801086,0.10916019231081009,0.19576333463191986,0.10933428257703781,88
89,0.19563767313957214,0.10915247350931168,0.19554945826530457,0.10933228582143784,89
90,0.19565078616142273,0.10914427042007446,0.19557544589042664,0.10932417213916779,90
91,0.19577531516551971,0.1091359555721283,0.19562751054763794,0.1093209758400917,91
92,0.19549813866615295,0.10912727564573288,0.19535458087921143,0.1093168631196022,92
93,0.195485919713974,0.10912026464939117,0.1953250765800476,0.109310582280159,93
94,0.19575640559196472,0.10911346226930618,0.19563692808151245,0.10930090397596359,94
95,0.19542033970355988,0.10910381376743317,0.1952606439590454,0.10929521918296814,95
96,0.19525116682052612,0.10909722745418549,0.19512836635112762,0.10928317904472351,96
97,0.19534361362457275,0.109087273478508,0.1952751874923706,0.10927703976631165,97
98,0.1956256926059723,0.10908238589763641,0.1956436038017273,0.10926413536071777,98
99,0.1951761543750763,0.10907551646232605,0.19510196149349213,0.10925587266683578,99
100,0.1950664222240448,0.10907407850027084,0.19496402144432068,0.10925469547510147,100
101,0.19519633054733276,0.10906775295734406,0.19521969556808472,0.109255850315094,101
102,0.1953868716955185,0.10906467586755753,0.19544446468353271,0.10924028605222702,102
103,0.19511345028877258,0.10906098783016205,0.19506697356700897,0.10924257338047028,103
104,0.1950056552886963,0.10905404388904572,0.19499987363815308,0.10922964662313461,104
105,0.1951594352722168,0.1090487465262413,0.1952313482761383,0.10922906547784805,105
106,0.19527140259742737,0.10904403775930405,0.19535939395427704,0.10921954363584518,106
107,0.19502729177474976,0.10903894156217575,0.19499431550502777,0.1092197597026825,107
108,0.19494903087615967,0.1090339943766594,0.19492188096046448,0.1092185378074646,108
109,0.1950460523366928,0.10902991890907288,0.19502922892570496,0.10921698063611984,109
110,0.19518446922302246,0.10902677476406097,0.1951928734779358,0.109207883477211,110
111,0.19507522881031036,0.10902166366577148,0.19508540630340576,0.10921061784029007,111
112,0.19501301646232605,0.10901748389005661,0.19498419761657715,0.10920657962560654,112
113,0.1949809491634369,0.10901478677988052,0.19495007395744324,0.10920340567827225,113
114,0.19502510130405426,0.10901027917861938,0.19507649540901184,0.10920002311468124,114
115,0.19506384432315826,0.10900507122278214,0.19512784481048584,0.10919389128684998,115
116,0.19495287537574768,0.10900429636240005,0.19497895240783691,0.10919208079576492,116
117,0.19487552344799042,0.10899962484836578,0.19493061304092407,0.10918572545051575,117
118,0.19489365816116333,0.10899612307548523,0.19500577449798584,0.10917919129133224,118
119,0.1949450820684433,0.10899189114570618,0.1951114982366562,0.10917431861162186,119
120,0.19477258622646332,0.10899113863706589,0.19482871890068054,0.10917660593986511,120
121,0.19475692510604858,0.10899028182029724,0.19481801986694336,0.10917194932699203,121
122,0.1948937028646469,0.1089833453297615,0.19507649540901184,0.10916274040937424,122
123,0.19486206769943237,0.10897904634475708,0.19501367211341858,0.10915839672088623,123
124,0.1947011649608612,0.10897865891456604,0.19477742910385132,0.10916177928447723,124
125,0.19470804929733276,0.10897468775510788,0.19479134678840637,0.10915936529636383,125
126,0.19483812153339386,0.10897067189216614,0.19505800306797028,0.10915315896272659,126
127,0.19472193717956543,0.10897056013345718,0.1948789358139038,0.1091550886631012,127
128,0.19470122456550598,0.10896942764520645,0.1948055773973465,0.10915706306695938,128
129,0.19473636150360107,0.1089683547616005,0.19489425420761108,0.10914712399244308,129
130,0.1946934461593628,0.10896416753530502,0.19488537311553955,0.10914872586727142,130
131,0.19466625154018402,0.1089613065123558,0.1948491334915161,0.1091427206993103,131
132,0.19465646147727966,0.10895983874797821,0.19485987722873688,0.10913892835378647,132
133,0.19468805193901062,0.10895632207393646,0.19491079449653625,0.10913567990064621,133
134,0.1946515142917633,0.10895343124866486,0.1948557198047638,0.10913524031639099,134
135,0.19461926817893982,0.10895399004220963,0.1948034167289734,0.10913395136594772,135
136,0.194646418094635,0.10895191878080368,0.194862961769104,0.10912517458200455,136
137,0.194627046585083,0.10895007848739624,0.19487321376800537,0.10913266986608505,137
138,0.1945846974849701,0.10894915461540222,0.19482511281967163,0.10912811756134033,138
139,0.19463025033473969,0.10894197225570679,0.19486524164676666,0.10912609100341797,139
140,0.1945890188217163,0.10894165933132172,0.19483648240566254,0.10912604629993439,140
141,0.19461268186569214,0.10894116759300232,0.1948530524969101,0.1091211810708046,141
142,0.19456416368484497,0.10894031822681427,0.19476869702339172,0.10911963880062103,142
143,0.1946060210466385,0.10893674939870834,0.19485589861869812,0.10911642760038376,143
144,0.19452865421772003,0.10893801599740982,0.19467264413833618,0.10910983383655548,144
145,0.1946110725402832,0.10893149673938751,0.1948796510696411,0.10910522192716599,145
146,0.19453251361846924,0.10892914980649948,0.19473370909690857,0.10910478234291077,146
147,0.1945537030696869,0.10892799496650696,0.1948128640651703,0.10910512506961823,147
148,0.19458112120628357,0.10892527550458908,0.1948755979537964,0.10910086333751678,148
149,0.19450625777244568,0.10892638564109802,0.19472132623195648,0.1091008186340332,149
150,0.19460055232048035,0.10892113298177719,0.19490057229995728,0.10909464210271835,150
151,0.19450798630714417,0.1089201495051384,0.19473609328269958,0.10909627377986908,151
152,0.1945418119430542,0.10891590267419815,0.1948230266571045,0.10909242928028107,152
153,0.1945599615573883,0.10891231894493103,0.194848895072937,0.10908851772546768,153
154,0.19445106387138367,0.1089155301451683,0.19466614723205566,0.109090156853199,154
155,0.19458726048469543,0.10890853404998779,0.1948598027229309,0.10908431559801102,155
156,0.19448186457157135,0.1089111864566803,0.1947019249200821,0.10908205062150955,156
157,0.19450229406356812,0.10891010612249374,0.19471275806427002,0.10908567905426025,157
158,0.19454072415828705,0.10890430212020874,0.19480948150157928,0.10907851904630661,158
159,0.19443215429782867,0.10890568792819977,0.1946093738079071,0.1090787723660469,159
160,0.19456589221954346,0.10889524966478348,0.19487535953521729,0.10906782001256943,160
161,0.1944436877965927,0.10890042036771774,0.19466349482536316,0.10907237976789474,161
162,0.19449153542518616,0.10889158397912979,0.19477549195289612,0.10906780511140823,162
163,0.1945139467716217,0.1088886559009552,0.1948067843914032,0.10906174778938293,163
164,0.19441603124141693,0.10888607054948807,0.19467593729496002,0.10906479507684708,164
165,0.1945056915283203,0.10888060927391052,0.19478967785835266,0.10905563831329346,165
166,0.19450770318508148,0.1088789626955986,0.19478440284729004,0.10905143618583679,166
167,0.1944429576396942,0.10888274013996124,0.19467680156230927,0.10905390977859497,167
168,0.19459590315818787,0.10887303203344345,0.1949288547039032,0.10904710739850998,168
169,0.19448241591453552,0.1088714450597763,0.19474393129348755,0.10904954373836517,169
170,0.19445326924324036,0.10886792093515396,0.194705531001091,0.10904847085475922,170
171,0.19445616006851196,0.10886155813932419,0.1947464644908905,0.10903777182102203,171
172,0.19437143206596375,0.10886435955762863,0.19461098313331604,0.10903714597225189,172
173,0.19443921744823456,0.10885841399431229,0.194726824760437,0.10903310775756836,173
174,0.19441062211990356,0.10885007679462433,0.1946990191936493,0.10903174430131912,174
175,0.1943741738796234,0.10885436832904816,0.19461439549922943,0.1090305894613266,175
176,0.19444528222084045,0.10883871465921402,0.19473114609718323,0.10902705043554306,176
177,0.19432780146598816,0.10883864015340805,0.1945362389087677,0.10901856422424316,177
178,0.19438108801841736,0.10882647335529327,0.1946033239364624,0.10901700705289841,178
179,0.1945134699344635,0.10882659256458282,0.19473811984062195,0.10901635885238647,179
180,0.19423046708106995,0.10882481187582016,0.19440141320228577,0.10900671780109406,180
181,0.19443106651306152,0.10882053524255753,0.1946130245923996,0.10900543630123138,181
182,0.1944981813430786,0.10880950093269348,0.19473600387573242,0.10900188237428665,182
183,0.19431035220623016,0.10880865901708603,0.19449952244758606,0.10899931192398071,183
184,0.19430091977119446,0.10881277173757553,0.19446027278900146,0.10899949073791504,184
185,0.19440284371376038,0.10879437625408173,0.19465038180351257,0.10899572819471359,185
186,0.19471237063407898,0.10881097614765167,0.19478058815002441,0.1090036928653717,186
187,0.19406062364578247,0.10877715051174164,0.19446642696857452,0.10900112241506577,187
188,0.1942751556634903,0.10882757604122162,0.19426105916500092,0.10900688171386719,188
189,0.1949475109577179,0.10882057249546051,0.19496986269950867,0.10900285094976425,189
190,0.19434213638305664,0.10875652730464935,0.1947023570537567,0.10898210108280182,190
191,0.19424769282341003,0.10879066586494446,0.19441477954387665,0.10898683965206146,191
192,0.19516289234161377,0.10885805636644363,0.19512829184532166,0.1090376004576683,192
193,0.1941271424293518,0.10881360620260239,0.19422867894172668,0.10900219529867172,193
194,0.1940625160932541,0.10876612365245819,0.19430390000343323,0.10897167772054672,194
195,0.1945456564426422,0.1087622418999672,0.19475644826889038,0.10896403342485428,195
196,0.1953059285879135,0.1088014543056488,0.19541534781455994,0.10898258537054062,196
197,0.19435644149780273,0.10879243910312653,0.19442924857139587,0.10896728932857513,197
198,0.19381847977638245,0.10876213014125824,0.19398708641529083,0.10894711315631866,198
199,0.19390225410461426,0.10874764621257782,0.19409683346748352,0.10894108563661575,199
200,0.1944669783115387,0.10875458270311356,0.19463381171226501,0.10894089937210083,200
201,0.1948774755001068,0.10875741392374039,0.1950501799583435,0.108945831656456,201
202,0.1943216472864151,0.1087338849902153,0.1945911943912506,0.10894311964511871,202
203,0.19391809403896332,0.10872481763362885,0.19417349994182587,0.10894772410392761,203
204,0.1938854157924652,0.10873822867870331,0.19407691061496735,0.10895320773124695,204
205,0.1941862404346466,0.10874149203300476,0.19435478746891022,0.10895441472530365,205
206,0.19442442059516907,0.1087261438369751,0.19467386603355408,0.10894270986318588,206
207,0.19435769319534302,0.10870632529258728,0.19462823867797852,0.10893584042787552,207
208,0.19412390887737274,0.1087096780538559,0.19437485933303833,0.1089392751455307,208
209,0.19401925802230835,0.10872463881969452,0.19419270753860474,0.10894415527582169,209
210,0.19405917823314667,0.10872650146484375,0.19421014189720154,0.10893690586090088,210
211,0.19420474767684937,0.10870962589979172,0.19440516829490662,0.10892164707183838,211
212,0.194283127784729,0.10868782550096512,0.19456912577152252,0.10891751199960709,212
213,0.19426946341991425,0.1086827889084816,0.19451239705085754,0.10890723764896393,213
214,0.19418559968471527,0.10869745165109634,0.19435635209083557,0.10890954732894897,214
215,0.19408494234085083,0.10870610177516937,0.19421836733818054,0.1089043915271759,215
216,0.19400213658809662,0.1086905300617218,0.19416853785514832,0.10889206826686859,216
217,0.1940551996231079,0.10866815596818924,0.19427014887332916,0.10887827724218369,217
218,0.19418218731880188,0.10865709185600281,0.19442978501319885,0.10887862741947174,218
219,0.1942325085401535,0.10867055505514145,0.19443398714065552,0.10888060927391052,219
220,0.19409960508346558,0.10867752134799957,0.1942724585533142,0.10888610035181046,220
221,0.19391736388206482,0.1086711585521698,0.19407987594604492,0.10887552052736282,221
222,0.1939084231853485,0.10864684730768204,0.1941039264202118,0.10886776447296143,222
223,0.1940549612045288,0.10864071547985077,0.19427454471588135,0.10886223614215851,223
224,0.19423499703407288,0.10864689201116562,0.19443511962890625,0.10887428373098373,224
225,0.19411692023277283,0.10864831507205963,0.19429811835289001,0.10887182503938675,225
226,0.19393563270568848,0.1086428314447403,0.1941159963607788,0.10886986553668976,226
227,0.1938587725162506,0.10862947255373001,0.1940462291240692,0.10886617004871368,227
228,0.1939130425453186,0.10861516743898392,0.19413220882415771,0.10885125398635864,228
229,0.19409291446208954,0.10861723870038986,0.1943044662475586,0.10885457694530487,229
230,0.19411973655223846,0.1086205467581749,0.19429823756217957,0.10884572565555573,230
231,0.1939382255077362,0.10861649364233017,0.19409355521202087,0.1088356226682663,231
232,0.19381770491600037,0.10860609263181686,0.19397158920764923,0.10883156210184097,232
233,0.19384253025054932,0.10859759151935577,0.1940201222896576,0.10882515460252762,233
234,0.19399043917655945,0.10859154909849167,0.19416609406471252,0.10882040858268738,234
235,0.19405901432037354,0.10859187692403793,0.19423475861549377,0.10881664603948593,235
236,0.19394326210021973,0.1085914820432663,0.19410069286823273,0.10881473124027252,236
237,0.19382044672966003,0.10858983546495438,0.19396257400512695,0.10881684720516205,237
238,0.19384318590164185,0.10858512669801712,0.1940217912197113,0.10881618410348892,238
239,0.19397076964378357,0.10858280211687088,0.19413107633590698,0.10881519317626953,239
240,0.19403928518295288,0.1085742637515068,0.19421234726905823,0.10880718380212784,240
241,0.19392254948616028,0.10856036841869354,0.19411692023277283,0.10880772769451141,241
242,0.19381490349769592,0.10855410993099213,0.194007009267807,0.10880278795957565,242
243,0.19382251799106598,0.10855618864297867,0.19397658109664917,0.10879459232091904,243
244,0.19390207529067993,0.10855661332607269,0.19403938949108124,0.10878314822912216,244
245,0.19391192495822906,0.10855132341384888,0.19404524564743042,0.10877905040979385,245
246,0.19383220374584198,0.10854009538888931,0.19397138059139252,0.10877209901809692,246
247,0.19377195835113525,0.10852749645709991,0.1939372420310974,0.10877204686403275,247
248,0.19379755854606628,0.10853031277656555,0.19394317269325256,0.10876824706792831,248
249,0.19380298256874084,0.10853376984596252,0.19396036863327026,0.10876995325088501,249
